Fecha_Registro,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,Punto de rocío
14-julio-2025,07:48,Lluvia ligera,15°,4 km/h,94%,1030 hPa,14°
14-julio-2025,08:02,Lluvia,15°,6 km/h,88%,1030 hPa,13°
14-julio-2025,08:51,Neblina,16°,7 km/h,88%,1030 hPa,14°
14-julio-2025,09:51,Neblina,19°,En calma,68%,1030 hPa,13°
14-julio-2025,10:48,Neblina,19°,9 km/h,68%,1030 hPa,13°
14-julio-2025,11:46,Neblina,20°,7 km/h,56%,1030 hPa,11°
14-julio-2025,12:26,Neblina,22°,En calma,50%,1029 hPa,11°
14-julio-2025,12:46,Neblina,23°,11 km/h,44%,1029 hPa,10°
14-julio-2025,13:51,Neblina,23°,15 km/h,47%,1028 hPa,11°
14-julio-2025,14:54,Neblina,24°,7 km/h,44%,1027 hPa,11°
14-julio-2025,15:53,Tormenta,24°,22 km/h,41%,1026 hPa,10°
14-julio-2025,15:56,Tormenta,23°,37 km/h,47%,1027 hPa,11°
14-julio-2025,16:02,Tormenta,21°,28 > 46 km/h,53%,1026 hPa,11°
14-julio-2025,16:05,Tormenta,21°,37 > 56 km/h,60%,1026 hPa,13°
14-julio-2025,16:13,Tormenta,19°,37 > 56 km/h,64%,1027 hPa,12°
14-julio-2025,16:27,Tormenta,18°,28 > 46 km/h,64%,1027 hPa,11°
14-julio-2025,17:04,Tormenta,17°,9 km/h,68%,1026 hPa,11°
14-julio-2025,17:20,Lluvia prÃ³xima,18°,6 km/h,64%,1026 hPa,11°
14-julio-2025,17:40,Tormenta,19°,9 km/h,68%,1026 hPa,13°
14-julio-2025,17:50,Tormenta,19°,11 km/h,73%,1026 hPa,14°
14-julio-2025,18:50,Tormenta,18°,22 km/h,64%,1027 hPa,11°
14-julio-2025,18:52,Neblina,19°,19 km/h,56%,1027 hPa,10°
14-julio-2025,19:25,Tormenta,17°,15 km/h,72%,1027 hPa,12°
14-julio-2025,19:50,Tormenta,16°,19 km/h,77%,1028 hPa,12°
14-julio-2025,20:15,Neblina,16°,22 km/h,77%,1028 hPa,12°
14-julio-2025,20:35,Neblina,16°,22 km/h,77%,1028 hPa,12°
14-julio-2025,20:50,Neblina,16°,19 km/h,77%,1029 hPa,12°
14-julio-2025,21:50,Neblina,16°,11 km/h,77%,1029 hPa,12°
14-julio-2025,22:45,Tormenta de polvo,16°,6 km/h,77%,1030 hPa,12°
14-julio-2025,23:45,Mayormente cubierto,17°,11 km/h,72%,1031 hPa,12°
15-julio-2025,00:50,Mayormente cubierto,16°,13 km/h,77%,1030 hPa,12°
15-julio-2025,03:47,Neblina,14°,11 km/h,88%,1030 hPa,12°
15-julio-2025,05:46,Neblina,14°,6 km/h,88%,1029 hPa,12°
15-julio-2025,06:49,Neblina,14°,7 km/h,88%,1029 hPa,12°
15-julio-2025,07:56,Neblina,14°,6 km/h,88%,1029 hPa,12°
15-julio-2025,08:45,Neblina,16°,En calma,82%,1030 hPa,13°
15-julio-2025,09:45,Neblina,17°,11 km/h,77%,1030 hPa,13°
15-julio-2025,10:45,Neblina,19°,11 km/h,64%,1030 hPa,12°
15-julio-2025,11:41,Neblina,21°,7 km/h,56%,1030 hPa,12°
15-julio-2025,11:47,Neblina,21°,7 km/h,56%,1030 hPa,12°
15-julio-2025,12:48,Neblina,21°,9 km/h,53%,1030 hPa,11°
15-julio-2025,13:43,Neblina,23°,9 km/h,47%,1028 hPa,11°
15-julio-2025,13:45,Neblina,23°,9 km/h,47%,1028 hPa,11°
15-julio-2025,14:47,Neblina,24°,9 km/h,38%,1027 hPa,9°
15-julio-2025,16:04,Neblina,22°,19 > 37 km/h,46%,1026 hPa,10°
15-julio-2025,16:44,Neblina,20°,15 km/h,53%,1027 hPa,10°
15-julio-2025,16:52,Tormenta,18°,19 km/h,64%,1027 hPa,11°
15-julio-2025,16:56,Tormenta,18°,19 km/h,64%,1027 hPa,11°
15-julio-2025,17:17,Neblina,19°,19 km/h,60%,1027 hPa,11°
15-julio-2025,17:49,Neblina,18°,15 km/h,64%,1027 hPa,11°
15-julio-2025,18:04,Neblina,18°,19 km/h,68%,1027 hPa,12°
15-julio-2025,18:52,Neblina,19°,19 km/h,56%,1027 hPa,10°
15-julio-2025,18:58,Neblina,20°,19 km/h,60%,1024 hPa,12°
15-julio-2025,19:53,Neblina,19°,7 km/h,56%,1028 hPa,10°
15-julio-2025,20:11,Lluvia ligera,19°,11 km/h,52%,1028 hPa,9°
15-julio-2025,20:41,Neblina,18°,7 km/h,59%,1028 hPa,10°
15-julio-2025,20:54,Neblina,18°,En calma,68%,1029 hPa,12°
15-julio-2025,21:05,Lluvia ligera,18°,15 km/h,73%,1029 hPa,13°
15-julio-2025,21:18,Tormenta,18°,7 km/h,68%,1029 hPa,12°
15-julio-2025,21:45,Neblina,16°,26 km/h,72%,1029 hPa,11°
15-julio-2025,22:40,Lluvia ligera,15°,13 km/h,82%,1030 hPa,12°
15-julio-2025,22:47,Lluvia ligera,15°,13 km/h,82%,1030 hPa,12°
15-julio-2025,23:45,Lluvia ligera,16°,6 km/h,68%,1030 hPa,10°
16-julio-2025,00:20,Lluvia,16°,11 km/h,72%,1030 hPa,11°
16-julio-2025,00:45,Neblina,16°,6 km/h,72%,1030 hPa,11°
16-julio-2025,01:45,Neblina,16°,En calma,72%,1030 hPa,11°
16-julio-2025,03:46,Neblina,15°,9 km/h,82%,1028 hPa,12°
16-julio-2025,06:48,Neblina,15°,9 km/h,82%,1028 hPa,12°
16-julio-2025,07:46,Neblina,15°,11 km/h,82%,1029 hPa,12°
16-julio-2025,09:47,Neblina,17°,9 km/h,72%,1029 hPa,12°
16-julio-2025,11:50,Neblina,20°,11 km/h,37%,1028 hPa,5°
16-julio-2025,13:49,Neblina,22°,17 km/h,38%,1027 hPa,7°
16-julio-2025,15:53,Neblina,24°,15 km/h,29%,1025 hPa,5°
16-julio-2025,16:54,Neblina,23°,7 km/h,33%,1024 hPa,6°
16-julio-2025,17:56,Neblina,23°,En calma,31%,1023 hPa,5°
16-julio-2025,18:55,Neblina,21°,19 km/h,56%,1024 hPa,12°
16-julio-2025,18:58,Neblina,20°,19 km/h,60%,1024 hPa,12°
16-julio-2025,19:32,Tormenta,20°,19 km/h,60%,1025 hPa,12°
16-julio-2025,19:51,Tormenta,20°,19 km/h,56%,1025 hPa,11°
16-julio-2025,20:14,Tormenta,18°,11 km/h,64%,1026 hPa,11°
16-julio-2025,20:48,Tormenta,18°,19 km/h,68%,1026 hPa,12°
16-julio-2025,21:09,Tormenta,16°,22 km/h,68%,1027 hPa,10°
16-julio-2025,21:55,Tormenta,14°,19 km/h,82%,1028 hPa,11°
16-julio-2025,22:49,Lluvia ligera,15°,En calma,72%,1028 hPa,10°
16-julio-2025,22:51,Lluvia ligera,15°,En calma,67%,1028 hPa,9°
16-julio-2025,23:16,Lluvia,15°,9 km/h,72%,1028 hPa,10°
16-julio-2025,23:46,Cielo cubierto,14°,11 km/h,82%,1028 hPa,11°
17-julio-2025,00:47,Cielo cubierto,14°,9 km/h,82%,1028 hPa,11°
17-julio-2025,03:46,Neblina,15°,En calma,72%,1027 hPa,10°
17-julio-2025,04:45,Neblina,15°,En calma,72%,1026 hPa,10°
17-julio-2025,06:46,Neblina,16°,En calma,72%,1027 hPa,11°
17-julio-2025,07:45,Neblina,16°,En calma,72%,1027 hPa,11°
17-julio-2025,09:49,Neblina,18°,7 km/h,68%,1028 hPa,12°
17-julio-2025,10:45,Neblina,19°,En calma,60%,1028 hPa,11°
17-julio-2025,16:05,Lluvia ligera,21°,19 km/h,49%,1025 hPa,10°
17-julio-2025,16:20,Lluvia prÃ³xima,21°,22 km/h,49%,1025 hPa,10°
17-julio-2025,16:45,Tormenta,20°,22 km/h,53%,1025 hPa,10°
17-julio-2025,16:51,Lluvia ligera,20°,26 km/h,53%,1025 hPa,10°
17-julio-2025,16:55,Lluvia,20°,19 km/h,56%,1025 hPa,11°
17-julio-2025,17:07,Lluvia ligera,19°,11 km/h,56%,1025 hPa,10°
17-julio-2025,17:50,Neblina,19°,19 km/h,60%,1025 hPa,11°
17-julio-2025,17:52,Lluvia prÃ³xima,19°,22 km/h,60%,1025 hPa,11°
17-julio-2025,19:45,Lluvia prÃ³xima,17°,19 km/h,72%,1026 hPa,12°
17-julio-2025,20:50,Neblina,16°,19 km/h,77%,1027 hPa,12°
17-julio-2025,21:50,Neblina,16°,19 km/h,72%,1027 hPa,11°
17-julio-2025,22:46,Tormenta de polvo,16°,11 km/h,72%,1028 hPa,11°
17-julio-2025,23:40,Lluvia ligera,16°,11 km/h,72%,1028 hPa,11°
17-julio-2025,23:45,Lluvia ligera,16°,11 km/h,77%,1028 hPa,12°
18-julio-2025,01:20,Lluvia,16°,9 km/h,77%,1028 hPa,12°
18-julio-2025,01:45,Neblina,16°,9 km/h,77%,1028 hPa,12°
18-julio-2025,03:45,Neblina,15°,6 km/h,82%,1027 hPa,12°
18-julio-2025,06:45,Neblina,14°,11 km/h,88%,1028 hPa,12°
18-julio-2025,07:19,Neblina,14°,7 km/h,88%,1028 hPa,12°
18-julio-2025,07:45,Neblina,14°,7 km/h,94%,1028 hPa,13°
18-julio-2025,09:49,Neblina,18°,7 km/h,68%,1029 hPa,12°
18-julio-2025,10:55,Neblina,19°,7 km/h,60%,1030 hPa,11°
18-julio-2025,11:47,Neblina,19°,6 km/h,56%,1029 hPa,10°
18-julio-2025,12:44,Neblina,21°,9 km/h,53%,1029 hPa,11°
18-julio-2025,12:47,Neblina,22°,15 km/h,46%,1029 hPa,10°
18-julio-2025,15:45,Lluvia prÃ³xima,23°,19 > 37 km/h,44%,1026 hPa,10°
18-julio-2025,15:50,Lluvia prÃ³xima,23°,19 > 37 km/h,47%,1026 hPa,11°
18-julio-2025,16:25,Tormenta,23°,22 km/h,44%,1026 hPa,10°
18-julio-2025,16:45,Lluvia prÃ³xima,22°,19 km/h,41%,1026 hPa,8°
18-julio-2025,17:20,Lluvia prÃ³xima,21°,15 km/h,46%,1026 hPa,9°
18-julio-2025,17:45,Lluvia prÃ³xima,20°,22 km/h,46%,1026 hPa,8°
18-julio-2025,18:50,Lluvia prÃ³xima,19°,19 km/h,52%,1028 hPa,9°
18-julio-2025,19:50,Neblina,18°,19 km/h,59%,1029 hPa,10°
18-julio-2025,20:47,Neblina,17°,19 km/h,68%,1030 hPa,11°
18-julio-2025,21:21,Lluvia ligera,17°,19 km/h,63%,1030 hPa,10°
18-julio-2025,21:37,Lluvia,17°,22 km/h,63%,1030 hPa,10°
18-julio-2025,21:39,Tormenta,17°,19 km/h,63%,1030 hPa,10°
18-julio-2025,21:43,Tormenta,17°,19 km/h,68%,1030 hPa,11°
18-julio-2025,21:51,Tormenta,16°,15 km/h,77%,1031 hPa,12°
18-julio-2025,22:10,Tormenta,15°,En calma,82%,1031 hPa,12°
18-julio-2025,22:42,Tormenta,14°,9 km/h,88%,1031 hPa,12°
18-julio-2025,22:46,Tormenta,14°,13 km/h,88%,1031 hPa,12°
18-julio-2025,23:16,Lluvia,15°,13 km/h,82%,1031 hPa,12°
19-julio-2025,00:45,Neblina,15°,17 km/h,82%,1031 hPa,12°
19-julio-2025,02:45,Neblina,15°,7 km/h,82%,1030 hPa,12°
19-julio-2025,04:45,Neblina,15°,En calma,82%,1030 hPa,12°
19-julio-2025,06:44,Neblina,14°,7 km/h,88%,1030 hPa,12°
19-julio-2025,06:53,Neblina,14°,7 km/h,88%,1030 hPa,12°
19-julio-2025,08:54,Neblina,16°,7 km/h,77%,1031 hPa,12°
19-julio-2025,09:45,Neblina,18°,9 km/h,68%,1031 hPa,12°
19-julio-2025,13:55,Neblina,22°,15 km/h,50%,1029 hPa,11°
19-julio-2025,16:19,Lluvia ligera,23°,9 km/h,38%,1026 hPa,8°
19-julio-2025,16:25,Lluvia ligera,23°,19 > 37 km/h,38%,1026 hPa,8°
19-julio-2025,16:34,Lluvia ligera,21°,37 km/h,53%,1027 hPa,11°
19-julio-2025,16:45,Lluvia ligera,19°,19 > 37 km/h,60%,1027 hPa,11°
19-julio-2025,16:49,Lluvia,19°,19 > 37 km/h,60%,1027 hPa,11°
19-julio-2025,16:51,Tormenta,18°,19 > 37 km/h,68%,1027 hPa,12°
19-julio-2025,17:14,Tormenta,16°,19 > 37 km/h,82%,1028 hPa,13°
19-julio-2025,17:27,Tormenta,16°,19 km/h,77%,1028 hPa,12°
19-julio-2025,17:50,Tormenta,16°,15 km/h,77%,1028 hPa,12°
19-julio-2025,18:15,Tormenta,17°,9 km/h,68%,1029 hPa,11°
19-julio-2025,18:38,Tormenta,16°,11 km/h,77%,1029 hPa,12°
19-julio-2025,18:50,Tormenta,16°,11 km/h,77%,1029 hPa,12°
19-julio-2025,19:50,Tormenta,15°,19 km/h,88%,1030 hPa,13°
19-julio-2025,20:52,Lluvia ligera,15°,9 km/h,82%,1030 hPa,12°
19-julio-2025,20:53,Lluvia ligera,15°,9 km/h,82%,1030 hPa,12°
19-julio-2025,21:50,Neblina,15°,9 km/h,77%,1030 hPa,11°
19-julio-2025,22:52,Nubes dispersas,15°,En calma,77%,1028 hPa,11°
19-julio-2025,23:49,Nubes dispersas,15°,En calma,82%,1031 hPa,12°
20-julio-2025,00:52,Parcialmente cubierto,15°,7 km/h,82%,1031 hPa,12°
20-julio-2025,02:53,Neblina,14°,9 km/h,82%,1030 hPa,11°
20-julio-2025,03:57,Neblina,14°,En calma,77%,1030 hPa,10°
20-julio-2025,07:12,Neblina,14°,9 km/h,82%,1031 hPa,11°
20-julio-2025,07:47,Neblina,14°,En calma,82%,1031 hPa,11°
20-julio-2025,09:10,Neblina,15°,11 km/h,77%,1031 hPa,11°
20-julio-2025,10:54,Neblina,18°,En calma,64%,1031 hPa,11°
20-julio-2025,11:36,Neblina,20°,15 km/h,56%,1031 hPa,11°
20-julio-2025,11:53,Neblina,21°,15 km/h,49%,1030 hPa,10°
20-julio-2025,12:54,Neblina,21°,15 km/h,53%,1030 hPa,11°
20-julio-2025,13:53,Neblina,22°,15 km/h,46%,1029 hPa,10°
20-julio-2025,14:48,Neblina,23°,19 km/h,41%,1028 hPa,9°
20-julio-2025,15:45,Lluvia prÃ³xima,22°,28 km/h,46%,1028 hPa,10°
20-julio-2025,16:40,Lluvia prÃ³xima,20°,19 km/h,53%,1028 hPa,10°
20-julio-2025,16:45,Lluvia prÃ³xima,20°,15 km/h,53%,1028 hPa,10°
20-julio-2025,17:45,Lluvia prÃ³xima,21°,15 km/h,46%,1027 hPa,9°
20-julio-2025,18:45,Neblina,24°,15 km/h,36%,1025 hPa,8°
20-julio-2025,19:10,Lluvia prÃ³xima,21°,19 > 37 km/h,49%,1028 hPa,10°
20-julio-2025,19:38,Lluvia prÃ³xima,19°,22 km/h,60%,1028 hPa,11°
20-julio-2025,20:18,Lluvia prÃ³xima,17°,28 km/h,68%,1029 hPa,11°
20-julio-2025,20:50,Neblina,17°,19 km/h,68%,1029 hPa,11°
20-julio-2025,21:50,Neblina,16°,15 km/h,77%,1030 hPa,12°
20-julio-2025,22:45,Neblina,16°,13 km/h,77%,1031 hPa,12°
20-julio-2025,23:46,Neblina,15°,6 km/h,82%,1031 hPa,12°
21-julio-2025,00:48,Neblina,15°,9 km/h,82%,1031 hPa,12°
21-julio-2025,02:45,Neblina,14°,7 km/h,82%,1030 hPa,11°
21-julio-2025,03:47,Neblina,13°,6 km/h,88%,1030 hPa,11°
21-julio-2025,04:50,Neblina,13°,9 km/h,94%,1030 hPa,12°
21-julio-2025,06:46,Neblina,13°,7 km/h,88%,1030 hPa,11°
21-julio-2025,07:24,Neblina,13°,6 km/h,88%,1031 hPa,11°
21-julio-2025,09:53,Neblina,16°,7 km/h,72%,1031 hPa,11°
21-julio-2025,10:51,Neblina,18°,11 km/h,64%,1031 hPa,11°
21-julio-2025,12:46,Neblina,20°,11 km/h,46%,1030 hPa,8°
21-julio-2025,13:21,Neblina,22°,7 km/h,41%,1030 hPa,8°
21-julio-2025,14:49,Neblina,24°,7 km/h,38%,1028 hPa,9°
21-julio-2025,15:45,Neblina,25°,15 km/h,34%,1027 hPa,8°
21-julio-2025,18:45,Neblina,24°,15 km/h,36%,1025 hPa,8°
21-julio-2025,20:00,Neblina,22°,37 km/h,50%,1026 hPa,11°
21-julio-2025,20:30,Neblina,20°,28 km/h,53%,1027 hPa,10°
21-julio-2025,20:35,Tormenta,20°,28 km/h,53%,1027 hPa,10°
21-julio-2025,20:50,Tormenta,19°,28 km/h,52%,1027 hPa,9°
21-julio-2025,20:53,Tormenta,19°,28 km/h,56%,1027 hPa,10°
21-julio-2025,21:10,Neblina,18°,11 km/h,64%,1028 hPa,11°
21-julio-2025,21:30,Tormenta,18°,11 km/h,68%,1028 hPa,12°
21-julio-2025,21:48,Neblina,18°,11 km/h,68%,1028 hPa,12°
21-julio-2025,21:50,Neblina,18°,11 km/h,68%,1028 hPa,12°
21-julio-2025,22:45,Neblina,19°,15 km/h,64%,1029 hPa,12°
22-julio-2025,00:45,Neblina,18°,7 km/h,64%,1030 hPa,11°
22-julio-2025,07:45,Neblina,14°,En calma,88%,1029 hPa,12°
22-julio-2025,08:46,Neblina,16°,6 km/h,72%,1030 hPa,11°
22-julio-2025,09:25,Neblina,17°,6 km/h,68%,1030 hPa,11°
22-julio-2025,10:47,Neblina,20°,6 km/h,60%,1030 hPa,12°
22-julio-2025,13:46,Neblina,23°,11 km/h,41%,1028 hPa,9°
22-julio-2025,15:53,Neblina,25°,15 km/h,30%,1026 hPa,6°
22-julio-2025,16:53,Neblina,26°,19 km/h,30%,1025 hPa,7°
22-julio-2025,17:48,Neblina,25°,19 km/h,32%,1025 hPa,7°
22-julio-2025,18:56,Mayormente cubierto,24°,22 km/h,34%,1025 hPa,7°
22-julio-2025,19:47,Tormenta de polvo,23°,22 km/h,38%,1025 hPa,8°
22-julio-2025,20:51,Parcialmente cubierto,22°,19 km/h,41%,1027 hPa,8°
22-julio-2025,21:46,Parcialmente cubierto,20°,15 km/h,49%,1027 hPa,9°
22-julio-2025,21:52,Parcialmente cubierto,20°,13 km/h,53%,1028 hPa,10°
22-julio-2025,22:45,Neblina,20°,15 km/h,53%,1028 hPa,10°
22-julio-2025,23:46,Neblina,18°,15 km/h,59%,1029 hPa,10°
22-julio-2025,23:49,Neblina,18°,15 km/h,59%,1029 hPa,10°
23-julio-2025,00:54,Neblina,18°,11 km/h,59%,1029 hPa,10°
23-julio-2025,05:45,Neblina,15°,9 km/h,77%,1028 hPa,11°
23-julio-2025,08:56,Neblina,16°,9 km/h,77%,1030 hPa,12°
23-julio-2025,09:47,Neblina,17°,15 km/h,72%,1030 hPa,12°
23-julio-2025,11:45,Neblina,21°,7 km/h,56%,1030 hPa,12°
23-julio-2025,11:55,Neblina,22°,11 km/h,53%,1030 hPa,12°
23-julio-2025,12:53,Neblina,22°,19 km/h,46%,1030 hPa,10°
23-julio-2025,13:50,Neblina,23°,15 km/h,44%,1029 hPa,10°
23-julio-2025,14:50,Neblina,24°,11 km/h,38%,1028 hPa,9°
23-julio-2025,15:28,Neblina,26°,19 km/h,39%,1027 hPa,11°
23-julio-2025,15:53,Neblina,25°,19 km/h,34%,1027 hPa,8°
23-julio-2025,17:53,Neblina,25°,22 km/h,39%,1025 hPa,10°
23-julio-2025,18:40,Neblina,23°,33 km/h,47%,1026 hPa,11°
23-julio-2025,18:51,Lluvia prÃ³xima,22°,22 > 41 km/h,43%,1025 hPa,9°
23-julio-2025,18:55,Neblina,22°,19 > 37 km/h,50%,1026 hPa,11°
23-julio-2025,19:47,Neblina,21°,22 km/h,53%,1027 hPa,11°
23-julio-2025,20:47,Neblina,20°,19 km/h,53%,1028 hPa,10°
23-julio-2025,21:56,Neblina,19°,15 km/h,60%,1029 hPa,11°
23-julio-2025,22:15,Lluvia ligera,19°,19 km/h,64%,1029 hPa,12°
23-julio-2025,22:40,Tormenta de polvo,19°,20 km/h,60%,1030 hPa,11°
23-julio-2025,22:48,Tormenta de polvo,19°,19 km/h,60%,1030 hPa,11°
23-julio-2025,23:45,Neblina,18°,15 km/h,64%,1030 hPa,11°
24-julio-2025,00:45,Neblina,18°,11 km/h,59%,1030 hPa,10°
24-julio-2025,03:45,Mayormente cubierto,16°,7 km/h,72%,1029 hPa,11°
24-julio-2025,06:45,Mayormente cubierto,16°,9 km/h,72%,1029 hPa,11°
24-julio-2025,07:45,Neblina,14°,13 km/h,82%,1030 hPa,11°
24-julio-2025,08:47,Neblina,16°,11 km/h,72%,1030 hPa,11°
24-julio-2025,09:50,Neblina,19°,En calma,64%,1030 hPa,12°
24-julio-2025,11:48,Neblina,22°,En calma,50%,1030 hPa,11°
24-julio-2025,12:49,Neblina,23°,15 km/h,47%,1029 hPa,11°
24-julio-2025,14:52,Neblina,24°,22 km/h,38%,1028 hPa,9°
24-julio-2025,16:01,Lluvia ligera,24°,15 km/h,34%,1026 hPa,7°
24-julio-2025,16:09,Neblina,24°,19 km/h,34%,1026 hPa,7°
24-julio-2025,16:50,Neblina,24°,9 km/h,34%,1026 hPa,7°
24-julio-2025,18:02,Lluvia prÃ³xima,24°,37 km/h,38%,1025 hPa,9°
24-julio-2025,18:08,Lluvia prÃ³xima,23°,28 > 46 km/h,44%,1025 hPa,10°
24-julio-2025,18:51,Lluvia prÃ³xima,22°,22 > 41 km/h,43%,1025 hPa,9°
24-julio-2025,19:24,Lluvia ligera,21°,22 km/h,46%,1026 hPa,9°
24-julio-2025,19:48,Tormenta,21°,22 km/h,46%,1027 hPa,9°
24-julio-2025,20:06,Neblina,21°,9 km/h,46%,1027 hPa,9°
24-julio-2025,20:20,Lluvia prÃ³xima,19°,19 km/h,64%,1027 hPa,12°
24-julio-2025,20:50,Neblina,18°,15 km/h,68%,1027 hPa,12°
24-julio-2025,21:27,Neblina,17°,11 km/h,72%,1028 hPa,12°
24-julio-2025,21:50,Neblina,17°,13 km/h,72%,1028 hPa,12°
24-julio-2025,22:45,Neblina,17°,15 km/h,77%,1029 hPa,13°
24-julio-2025,23:46,Neblina,18°,15 km/h,64%,1029 hPa,11°
25-julio-2025,00:48,Mayormente cubierto,18°,13 km/h,59%,1029 hPa,10°
25-julio-2025,06:50,Parcialmente cubierto,15°,7 km/h,72%,1028 hPa,10°
25-julio-2025,07:45,Parcialmente cubierto,14°,11 km/h,82%,1028 hPa,11°
25-julio-2025,09:46,Neblina,18°,7 km/h,64%,1028 hPa,11°
25-julio-2025,11:46,Neblina,21°,9 km/h,49%,1028 hPa,10°
25-julio-2025,12:05,Neblina,21°,En calma,49%,1028 hPa,10°
25-julio-2025,12:46,Neblina,22°,En calma,43%,1027 hPa,9°
25-julio-2025,13:45,Neblina,23°,7 km/h,38%,1026 hPa,8°
25-julio-2025,16:45,Neblina,24°,13 km/h,38%,1024 hPa,9°
25-julio-2025,16:50,Lluvia ligera,22°,37 km/h,43%,1024 hPa,9°
25-julio-2025,17:08,Lluvia ligera,20°,19 > 37 km/h,53%,1024 hPa,10°
25-julio-2025,17:22,Lluvia prÃ³xima,20°,19 > 37 km/h,49%,1024 hPa,9°
25-julio-2025,17:29,Tormenta,20°,22 km/h,49%,1024 hPa,9°
25-julio-2025,17:50,Tormenta,20°,15 km/h,53%,1025 hPa,10°
25-julio-2025,18:05,Tormenta,18°,28 km/h,64%,1025 hPa,11°
25-julio-2025,18:32,Tormenta,16°,22 km/h,77%,1025 hPa,12°
25-julio-2025,18:50,Tormenta,15°,22 km/h,77%,1026 hPa,11°
25-julio-2025,19:16,Lluvia,15°,19 km/h,82%,1026 hPa,12°
25-julio-2025,19:31,Lluvia ligera,16°,15 km/h,77%,1025 hPa,12°
25-julio-2025,19:50,Lluvia ligera,16°,22 km/h,77%,1025 hPa,12°
25-julio-2025,20:08,Lluvia prÃ³xima,16°,11 km/h,77%,1026 hPa,12°
25-julio-2025,20:50,Neblina,16°,9 km/h,72%,1027 hPa,11°
26-julio-2025,00:01,Lluvia ligera,16°,13 km/h,72%,1028 hPa,11°
26-julio-2025,00:33,Lluvia,15°,9 km/h,82%,1028 hPa,12°
26-julio-2025,00:46,Lluvia prÃ³xima,15°,6 km/h,82%,1028 hPa,12°
26-julio-2025,01:16,Lluvia ligera,15°,6 km/h,82%,1028 hPa,12°
26-julio-2025,02:38,Lluvia,15°,4 km/h,77%,1027 hPa,11°
26-julio-2025,06:38,Lluvia ligera,15°,7 km/h,82%,1026 hPa,12°
26-julio-2025,06:48,Lluvia,15°,En calma,82%,1026 hPa,12°
26-julio-2025,06:50,Neblina,15°,En calma,82%,1026 hPa,12°
26-julio-2025,07:46,Neblina,15°,6 km/h,82%,1027 hPa,12°
26-julio-2025,08:45,Neblina,16°,7 km/h,77%,1028 hPa,12°
26-julio-2025,09:45,Neblina,17°,6 km/h,72%,1028 hPa,12°
26-julio-2025,11:47,Neblina,20°,9 km/h,53%,1027 hPa,10°
26-julio-2025,11:50,Neblina,20°,9 km/h,53%,1027 hPa,10°
26-julio-2025,12:46,Neblina,21°,11 km/h,49%,1027 hPa,10°
26-julio-2025,13:39,Neblina,23°,9 km/h,38%,1026 hPa,8°
26-julio-2025,13:45,Neblina,23°,9 km/h,41%,1026 hPa,9°
26-julio-2025,14:45,Neblina,24°,11 km/h,36%,1025 hPa,8°
26-julio-2025,16:05,Lluvia prÃ³xima,24°,37 km/h,36%,1024 hPa,8°
26-julio-2025,16:43,Lluvia prÃ³xima,22°,28 km/h,41%,1024 hPa,8°
26-julio-2025,16:45,Lluvia prÃ³xima,22°,28 km/h,41%,1024 hPa,8°
26-julio-2025,17:15,Lluvia prÃ³xima,23°,19 km/h,41%,1023 hPa,9°
26-julio-2025,17:45,Lluvia prÃ³xima,22°,19 km/h,46%,1023 hPa,10°
26-julio-2025,18:50,Lluvia prÃ³xima,21°,28 km/h,46%,1023 hPa,9°
26-julio-2025,19:43,Tormenta,20°,22 km/h,60%,1025 hPa,12°
26-julio-2025,19:45,Tormenta,20°,19 km/h,60%,1025 hPa,12°
26-julio-2025,19:49,Tormenta,19°,19 km/h,73%,1025 hPa,14°
26-julio-2025,20:02,Tormenta,17°,26 km/h,82%,1025 hPa,14°
26-julio-2025,20:12,Tormenta,15°,37 km/h,88%,1025 hPa,13°
26-julio-2025,20:38,Tormenta,16°,19 km/h,82%,1026 hPa,13°
26-julio-2025,21:15,Neblina,16°,9 km/h,82%,1026 hPa,13°
26-julio-2025,22:12,Neblina,16°,13 km/h,82%,1027 hPa,13°
26-julio-2025,22:42,Lluvia ligera,17°,7 km/h,77%,1028 hPa,13°
26-julio-2025,22:45,Lluvia ligera,17°,9 km/h,77%,1028 hPa,13°
26-julio-2025,23:41,Lluvia,16°,13 km/h,82%,1028 hPa,13°
26-julio-2025,23:45,Cielo cubierto,16°,9 km/h,82%,1028 hPa,13°
27-julio-2025,00:16,Lluvia ligera,16°,9 km/h,82%,1028 hPa,13°
27-julio-2025,00:45,Lluvia,16°,6 km/h,77%,1028 hPa,12°
27-julio-2025,02:45,Mayormente cubierto,16°,6 km/h,72%,1027 hPa,11°
27-julio-2025,03:45,Mayormente cubierto,15°,9 km/h,77%,1027 hPa,11°
27-julio-2025,04:45,Mayormente cubierto,15°,7 km/h,77%,1027 hPa,11°
27-julio-2025,06:46,Mayormente cubierto,14°,6 km/h,77%,1027 hPa,10°
27-julio-2025,07:48,Neblina,15°,En calma,72%,1028 hPa,10°
27-julio-2025,08:45,Mayormente cubierto,15°,9 km/h,72%,1028 hPa,10°
27-julio-2025,09:45,Mayormente cubierto,16°,7 km/h,68%,1029 hPa,10°
27-julio-2025,10:45,Cielo cubierto,16°,7 km/h,68%,1029 hPa,10°
27-julio-2025,11:16,Mayormente cubierto,18°,En calma,59%,1029 hPa,10°
